cd_mun,nm_votavel,qt_votos
4304671,ERIC LINS GRILO,1
4304671,FABIANA DOS REIS DEUS,1
4304671,FABIO MAIA OSTERMANN,10
4304671,FELIPE AMARO FREITAS FERREIRA,1
4304671,FELIPE CRUZ PEDRI,13
4304671,FERNANDA MELCHIONNA E SILVA,62
4304671,FERNANDO EDISON DOMINGUES SOARES,1
4304671,FERNANDO PIRES BRANCO,1
4304671,FRANCIANE ABADE BAYER MULLER,29
4304671,FRANCIELE TAIS LINCK,20
4304671,FABIA ALMEIDA RICHTER,1
4304671,GILVANI DALL OGLIO,1
4304671,GIOVANI BATISTA FELTES,5
4304671,GIOVANI CHERINI,227
4304671,HEITOR JOSE SCHUCH,5
4304671,HUMBERTO MATOS DE OLIVEIRA,3
4304671,INGRA COSTA E SILVA,1
4304671,ISRAEL KUJAWA,3
4304671,JAIR RIZZO FERREIRA,1
4304671,JEFFERSON OLEA HOMRICH,2
4304671,JOCELIN AZAMBUJA,3
4304671,JOCIMAR SANTOS DE JESUS,1
4304671,JONATHAN JEAN RODRIGUES,1
4304671,JOSE ALBERTO REUS FORTUNATI,1
4304671,JOSE CARLOS BARBOSA ZACCARO,1
4304671,JOSE CARLOS SOARES,1
4304671,JOSE OSEAS DA COSTA,2
4304671,JOAO ANTONIO MARTINS COSTA,1
4304671,JULIANA BRIZOLA,41
4304671,JURANDIR BUCHWEITZ E SILVA,1
4304671,LASIER COSTA MARTINS,5
4304671,LAVINA DIAS DE SOUZA,161
4304671,LEANDRO ALVES DE ALMEIDA,8
4304671,LUCAS BELLO REDECKER,35
4304671,LUCIANO FERNANDES CAZORLA,1
4304671,LUCIANO GUILHERME CESA,2
4304671,LUCIANO LEDUR PERSCH,1
4304671,LUCIANO LORENZINI ZUCCO,79
4304671,LUIS ANTONIO FRANCISCATTO COVATTI,22
4304671,LUIS FERNANDO THOME MALABARBA,9
4304671,LUIS VANDER ROSA DA LUZ,3
4304671,LUIZ CARLOS GHIORZZI BUSATO,18
4304671,LUIZ FABIANO DE SOUZA,1
4304671,LUIZ JACOMINI RIGHI FILHO,2
4304671,MARA ROSANE RODRIGUES,1
4304671,MARCEL MARTINS FRISON,8
4304671,MARCEL VAN HATTEM,58
4304671,MARCIO DELLA VALLE BIOLCHI,6
4304671,MARCO ANTONIO DA ROSA MARCHAND,2
4304671,MARCO AURELIO SOARES ALBA,86
4304671,MARCONI DA SILVA OLGUINS,1
4304671,MARCOS ANTONIO DE OLIVEIRA ROCHA,13
4304671,MARCOS DIAS FERREIRA,2
4304671,MARIA DE LOURDES DOS SANTOS SPRENGER,2
4304671,MARIA DO ROSARIO NUNES,28
4304671,MARIA EUNICE DIAS WOLF,3
4304671,MARIA TEREZA TAVARES FUJII,9
4304671,MARIO SANDER BRUCK,3
4304671,MARISA ELOIDES SCHWARZER,3
4304671,MARLI RIBEIRO SERPA,1
4304671,MARLON ARATOR SANTOS DA ROSA,8
4304671,MAURICIO ALEXANDRE DZIEDRICKI,15
4304671,MAURICIO BEDIN MARCON,28
4304671,MICHELE EDYALA WEGLER,2
4304671,MOISES DA SILVA BARBOZA,1
4304671,MOVIMENTO DEMOCRATICO BRASILEIRO,3
4304671,MARCIO CHAGAS DA SILVA,1
4304671,NADIM HARFOUCHE,1
4304671,NATALI RODRIGUES MACHADO,1
4304671,NELSON MARCHEZAN JUNIOR,105
4304671,NEREU CRISPIM,1
4304671,NESTOR PEDRO SCHWERTNER,2
4304671,OSMAR GASPARINI TERRA,18
4304671,PAULO AFONSO BURMANN,5
4304671,PAULO ROBERTO SEVERO PIMENTA,17
4304671,PAULO VICENTE CALEFFI,3
4304671,PEDRO BANDARRA WESTPHALEN,178
4304671,PEDRO SOARES DE OLIVEIRA,3
4304671,PROGRESSISTAS,3
4304671,PARTIDO COMUNISTA DO BRASIL,1
4304671,PARTIDO DEMOCRATICO TRABALHISTA,15
4304671,PARTIDO LIBERAL,11
4304671,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,1
4304671,PARTIDO SOCIAL DEMOCRATICO,4
4304671,PARTIDO SOCIALISTA BRASILEIRO,1
4304671,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
4304671,PARTIDO TRABALHISTA BRASILEIRO,1
4304671,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,6
4304671,PARTIDO DOS TRABALHADORES,34
4304671,PATRIOTA,1
4304671,RAFAEL MOROSINI MIRANDA,1
4304671,REGINETE SOUZA BISPO,3
4304671,RENAN SILVA DOS SANTOS,3
4304671,RENATO DELMAR MOLLING,3
4304671,RENATO SEVERINO WERLANG,2
4304671,REPUBLICANOS,1
4304671,RICARDO WAGNER,1
4304671,RODRIGO DE OLIVEIRA SANTIAGO,2
4304671,ROMER DOS SANTOS GUEX,5
4304671,RONALDO NOGUEIRA DE OLIVEIRA,15
4304671,ROSELE LEANE GOTTERT,2
4304671,ROSSANO DOTTO GONCALVES,1
4304671,RUBENS GOLDENBERG,57
4304671,SERGIO BERGONSI TURRA,19
4304671,TAMYRES FRANCIS CARVALHO FILGUEIRA,1
4304671,TELMO VIEIRA,2
4304671,UBIRATAN ANTUNES SANDERSON,93
4304671,UNIAO BRASIL,1
4304671,VIVIA CORREA DE QUADROS,1
4304671,VOTO BRANCO,150
4304671,VOTO NULO,46
4304671,ZALUAR SOARES DA SILVA,1
4304671,ZILA TERESINHA CAMPOS FARIAS,1
4304671,ATILA FERREIRA TRESOHLAVY,1
4315909,ABDIAS FELIPE FRANCO,1
4315909,ABRAO FERNANDES GODOIS,1
4315909,ADA CRISTINA MUNARETTO,3
4315909,ADRIANA LEITE DA SILVA,2
4315909,ADRIANO GUERRA STRACK,1
4315909,AFONSO ANTUNES DA MOTTA,5
4315909,AGIR,1
4315909,AIRTON RIBAS,2
4315909,ALAN CLEBER MELLO,1
4315909,ALCEU MOREIRA DA SILVA,219
4315909,ALCIBIO MESQUITA BIBO NUNES,6
4315909,ALENCART JOAO LOCH,1
4315909,ALEXANDRE DUARTE LINDENMEYER,2
4315909,ALZIRA JANICE PERES LEAL,1
4315909,AMINIE PINHEIRO JARDIM CARDOSO DA SILVEIRA,1
4315909,ANACLETO ZANELLA,1
4315909,ANDERSON BRAGA DORNELES,5
4315909,ANDERSON NARCISO FERREIRA,2
4315909,ANDRESA CRISTINA DE SOUZA,1
4315909,ANTONIO CARLOS GOMES DA SILVA,6
4315909,ANTONIO CARLOS MAURENTE DA ROCHA,1
4315909,ANY MACHADO ORTIZ,24
4315909,ARNO VARLEI QUEVEDO,4
4315909,CARLOS ALBERTO BENEDETTI,1
4315909,CARLOS AUGUSTO DA SILVA LOPES,8
4315909,CATIUSCIA BUENO DOS SANTOS,1
4315909,CHARLES BERNHARD SCHULLE,2
4315909,CINTIA REGINA FREITAS ROCKENBACH,2
4315909,CLAUDIA SCHIEDECK SOARES DE SOUZA,3
4315909,CLENIO FAVIN,10
4315909,CRISTIANO FERREIRA MORAES,1
4315909,CIDADANIA,3
4315909,DAIANA DE OLIVEIRA LUZ,3
4315909,DAIANA SILVA DOS SANTOS,4
4315909,DALCISO EBERHARDT DE OLIVEIRA,11
4315909,DANIEL PETTERLE SILVEIRA MUSSI,2
4315909,DANIEL TRZECIAK DUARTE,3
4315909,DANRLEI DE DEUS HINTERHOLZ,5
4315909,DARCI POMPEO DE MATTOS,36
4315909,DENISE DA SILVA PESSOA,7
4315909,DIONILSO MATEUS MARCON,797
4315909,DOUGLAS DOS SANTOS,7
4315909,DEMOCRACIA CRISTA,1
4315909,DEBORA DE BAIRROS BRAGA,2
4315909,ELVINO JOSE BOHN GASS,38
4315909,ERIC LINS GRILO,14
4315909,ERINEI ARMANDO LOCATELLI,3
4315909,FABIO BERNI REATEGUI,2
4315909,FAVIO MARCEL TELIS GONZALEZ,3
4315909,FERNANDA MELCHIONNA E SILVA,15
4315909,FLAVIO SANTOS DUARTE,1
4315909,GIANE CAMILLE LAUXEN,3
4315909,GILVANI DALL OGLIO,1
4315909,GIOVANI BATISTA FELTES,22
4315909,GIOVANI CHERINI,174
4315909,GISLAINE DE FATIMA SCHMIDT PRATE PIRES,3
4315909,HEITOR JOSE SCHUCH,1
4315909,HELIOMAR ATHAYDES FRANCO,4
4315909,HUMBERTO MATOS DE OLIVEIRA,1
4315909,JOACIR PICOLOTTO,1
4315909,JOCIMAR SANTOS DE JESUS,3
4315909,JOEL ALVES MACHADO,1
4315909,JONATHAN JEAN RODRIGUES,5
4315909,JORGE ALAN SOUZA,469
4315909,JOSE ALBERTO REUS FORTUNATI,4
4315909,JOSE ALFONSO EBERT HAMM,27
4315909,JOSE OSEAS DA COSTA,2
4315909,JOVANI DOS SANTOS DA SILVA,1
4315909,JOAO ANTONIO MARTINS COSTA,1
4315909,JULIANA BRIZOLA,6
4315909,JULIO ALBERTO BRAGA LOPES DE MOURA,1
4315909,LASIER COSTA MARTINS,2
4315909,LETICIA BONASSINA,1
4315909,LUANA PASQUETTI,1
4315909,LUCAS BELLO REDECKER,6
4315909,LUCIANO LORENZINI ZUCCO,40
4315909,LUCIANO PALMA DE AZEVEDO,4
4315909,LUIS ANTONIO FRANCISCATTO COVATTI,279
4315909,LUIS CARLOS TROMBETTA,3
4315909,LUIS FERNANDO THOME MALABARBA,3
4315909,LUIS VANDER ROSA DA LUZ,1
4315909,LUIZ CARLOS GHIORZZI BUSATO,9
4315909,MARA LUIZA DA SILVA GROSS,9
4315909,MARCEL VAN HATTEM,59
4315909,MARCELO AMARO BUZ,4
4315909,MARCELO DE BRUM DA COSTA,6
4315909,MARCELO PIRES MORAES,21
4315909,MARCIO DELLA VALLE BIOLCHI,131
4315909,MARCO AURELIO SOARES ALBA,5
4315909,MARCOS ANTONIO LANDO,14
4315909,MARIA DE LOURDES DOS SANTOS SPRENGER,9
4315909,MARIA DO ROSARIO NUNES,96
4315909,MARIA EUNICE DIAS WOLF,2
4315909,MARIA TEREZA TAVARES FUJII,3
4315909,MARIO SANDER BRUCK,1
4315909,MARLI RIBEIRO SERPA,1
4315909,MARLON ARATOR SANTOS DA ROSA,25
4315909,MAURICIO ALEXANDRE DZIEDRICKI,6
4315909,MAURICIO BEDIN MARCON,67
4315909,MAURO PEREIRA,1
4315909,MERILIN TIMMERMANN DESSBESELL,1
4315909,MICHELE EDYALA WEGLER,1
4315909,MOVIMENTO DEMOCRATICO BRASILEIRO,8
4315909,MARCIO PEREIRA FEIJO,1
4315909,NEREU CRISPIM,11
4315909,NEREU PIOVESAN,88
4315909,NESTOR PEDRO SCHWERTNER,1
4315909,OSMAR GASPARINI TERRA,306
4315909,PABLO FRAGA MENDES RIBEIRO,2
4315909,PATRICIA TAINE BECK,1
4315909,PAULA MELINA TABORDA LEMOS,1
4315909,PAULO AFONSO BURMANN,5
4315909,PAULO DE OLIVEIRA DOS SANTOS,1
4315909,PAULO MINCARONE FILHO,1
4315909,PAULO ROBERTO DA SILVA FLORES,1
4315909,PAULO ROBERTO SEVERO PIMENTA,244
4315909,PAULO VICENTE CALEFFI,8
4315909,PEDRO BANDARRA WESTPHALEN,65
4315909,PEDRO SOARES DE OLIVEIRA,15
4315909,PROGRESSISTAS,11
4315909,PARTIDO COMUNISTA DO BRASIL,1
4315909,PARTIDO DEMOCRATICO TRABALHISTA,9
4315909,PARTIDO LIBERAL,12
4315909,PARTIDO SOCIALISMO E LIBERDADE,2
4315909,PARTIDO SOCIALISTA BRASILEIRO,4
4315909,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
4315909,PARTIDO TRABALHISTA BRASILEIRO,2
4315909,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,9
4315909,PARTIDO DOS TRABALHADORES,45
4315909,RENATO DELMAR MOLLING,2
4315909,REPUBLICANOS,10
4315909,RICARDO WAGNER,31
4315909,ROGERIO CHIMANSKI DA FONTOURA,5
4315909,RONALDO NOGUEIRA DE OLIVEIRA,155
4315909,ROSELE LEANE GOTTERT,1
4315909,ROSSANO DOTTO GONCALVES,2
4315909,REDE SUSTENTABILIDADE,1
4315909,SANDRO FIGUEIREDO DE OLIVEIRA,4
4315909,SANDRO JOAO DAMASCENO CYNTRAO,2
4315909,SAMILA PEREIRA MONTEIRO,1
4315909,SERGIO BERGONSI TURRA,85
4315909,TAMYRES FRANCIS CARVALHO FILGUEIRA,3
4315909,UBIRATAN ANTUNES SANDERSON,31
4315909,UNIAO BRASIL,2
4315909,VAGNER DA ROSA FAN,1
4315909,VANESSA PINHEIRO BARCELLOS,3
4315909,VELOCINO JOAO UEZ,2
4315909,VERA LUCIA DA SILVA,2
4315909,VILMAR LOURENCO,1
4315909,VITOR CARLOS FROZZA PALADINI,4
4315909,VIVIANE PAULA DA SILVA PINTO,38
4315909,VOTO BRANCO,204
4315909,VOTO NULO,70
4315909,WAGNER PETRINI,1
4315909,WAMBERT GOMES DI LORENZO,13
4315909,ALVARO SOARES DE ARAUJO,1
4315909,EDSON ROIS DE LIMA FERREIRA,2
4315909,EMERSON DA COSTA SILVA,2
4313011,ADA CRISTINA MUNARETTO,1
4313011,ADRIANA LEITE DA SILVA,1
4313011,AFONSO ANTUNES DA MOTTA,203
4313011,AIRTON RIBAS,1
4313011,ALBERTO FRANTZ JUNIOR,1
4313011,ALCIBIO MESQUITA BIBO NUNES,1
4313011,ANANDA GRAZIELE QUADROS DA SILVA,1
4313011,ANTONIO CARLOS GOMES DA SILVA,25
4313011,ANY MACHADO ORTIZ,8
4313011,ARTHUR CAUDURO,1
4313011,ARXIBAUER RODRIGUES MONCORVO,1
4313011,CARLOS ALBERTO BENEDETTI,11
4313011,CIDADANIA,1
4313011,DAIANA SILVA DOS SANTOS,3
4313011,DALCISO EBERHARDT DE OLIVEIRA,2
4313011,DANIEL SOUZA DOS SANTOS,3
4313011,DANIEL TRZECIAK DUARTE,1
4313011,DANRLEI DE DEUS HINTERHOLZ,177
4313011,DARCI POMPEO DE MATTOS,46
4313011,DENISE DA SILVA PESSOA,2
4313011,DIONILSO MATEUS MARCON,14
4313011,DOUGLAS DOS SANTOS,1
4313011,ELVINO JOSE BOHN GASS,292
4313011,ENIO EGON BERGMANN BACCI,1
4313011,ERIC LINS GRILO,1
4313011,FABIO MAIA OSTERMANN,2
4313011,FERNANDA MELCHIONNA E SILVA,6
4313011,FERNANDO EDISON DOMINGUES SOARES,2
4313011,FLORINDO CARLOS MINUSSI,5
4313011,FABIA ALMEIDA RICHTER,1
4313011,GIOVANI BATISTA FELTES,1
4313011,GIOVANI CHERINI,19
4313011,GISLAINE DE FATIMA SCHMIDT PRATE PIRES,1
4313011,HEITOR JOSE SCHUCH,9
4313011,JEFFERSON TIEGO DA SILVA,1
4313011,JOCIMAR SANTOS DE JESUS,1
4313011,JOSE ALFONSO EBERT HAMM,6
4313011,JOSE OSEAS DA COSTA,2
4313011,JOAO ANTONIO MARTINS COSTA,3
4313011,JULIANA BRIZOLA,4
4313011,LASIER COSTA MARTINS,1
4313011,LUCAS BELLO REDECKER,8
4313011,LUCIANO LORENZINI ZUCCO,28
4313011,LUCIANO PALMA DE AZEVEDO,2
4313011,LUIS ANTONIO BENVEGNU,1
4313011,LUIS ANTONIO FRANCISCATTO COVATTI,115
4313011,LUIS FERNANDO THOME MALABARBA,1
4313011,LUIZ CARLOS GHIORZZI BUSATO,21
4313011,MARA ROSANE RODRIGUES,1
4313011,MARCEL VAN HATTEM,41
4313011,MARCELO AMARO BUZ,4
4313011,MARCELO DE BRUM DA COSTA,6
4313011,MARCIO DELLA VALLE BIOLCHI,9
4313011,MARCO AURELIO SOARES ALBA,2
4313011,MARCOS BRUM PEIXOTO,1
4313011,MARIA MIRACY DOS SANTOS RIBEIRO,5
4313011,MARIA TEREZA TAVARES FUJII,1
4313011,MARISA ELOIDES SCHWARZER,1
4313011,MARISTELA PANEGALLI,1
4313011,MARLON ARATOR SANTOS DA ROSA,20
4313011,MAURICIO ALEXANDRE DZIEDRICKI,6
4313011,MAURICIO BEDIN MARCON,37
4313011,MERILIN TIMMERMANN DESSBESELL,1
4313011,MICHELE EDYALA WEGLER,1
4313011,MOVIMENTO DEMOCRATICO BRASILEIRO,3
4313011,NEREU CRISPIM,2
4313011,NERISSON LUIZ DOS SANTOS OLIVEIRA,1
4313011,OSMAR GASPARINI TERRA,442
4313011,PAULO AFONSO BURMANN,6
4313011,PAULO ROBERTO DA SILVA FLORES,1
4313011,PAULO ROBERTO SEVERO PIMENTA,9
4313011,PAULO VICENTE CALEFFI,1
4313011,PEDRO BANDARRA WESTPHALEN,216
4313011,PROGRESSISTAS,11
4313011,PARTIDO COMUNISTA DO BRASIL,1
4313011,PARTIDO DEMOCRATICO TRABALHISTA,12
4313011,PARTIDO LIBERAL,2
4313011,PARTIDO NOVO,1
4313011,PARTIDO SOCIALISMO E LIBERDADE,1
4313011,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,1
4313011,PARTIDO TRABALHISTA BRASILEIRO,1
4313011,PARTIDO DOS TRABALHADORES,15
4313011,REGINALDO MORAIS DA SILVA,2
4313011,RENATO DELMAR MOLLING,2
4313011,REPUBLICANOS,2
4313011,RICARDO WAGNER,2
4313011,RONALDO NOGUEIRA DE OLIVEIRA,1
4313011,RUBENS GOLDENBERG,3
4313011,SAMILA PEREIRA MONTEIRO,1
4313011,SERGIO BERGONSI TURRA,161
4313011,UBIRATAN ANTUNES SANDERSON,5
4313011,UNIAO BRASIL,1
4313011,VANIA REGINA COELHO DA SILVA GOLDENBERG,1
4313011,VOTO BRANCO,143
4313011,VOTO NULO,69
4313011,WAGNER PETRINI,1
4313011,WAMBERT GOMES DI LORENZO,4
4316006,ABDIAS FELIPE FRANCO,1
4316006,ADEMIR JOSE ANDRIOLI GONZATTO,2
4316006,ADRIANA LEITE DA SILVA,1
4316006,ADRIANO GUERRA STRACK,1
4316006,AFONSO ANTUNES DA MOTTA,15
4316006,AGIR,1
4316006,AIRTON JOSE DE SOUZA,1
4316006,AIRTON RIBAS,1
4316006,ALCEU MOREIRA DA SILVA,1119
4316006,ALCIBIO MESQUITA BIBO NUNES,183
4316006,ALENCART JOAO LOCH,8
4316006,ALEXANDRE DUARTE LINDENMEYER,8
4316006,ALEXANDRE SOARES DA SILVA,1
4316006,ALMIRO RODRIGO GEHRAT,1
4316006,ALTAIR ALVES PEREIRA,2
4316006,ALZIRA JANICE PERES LEAL,1
4316006,AMINIE PINHEIRO JARDIM CARDOSO DA SILVEIRA,4
4316006,ANA CLAUDIA BITENCOURT CLAUDINO,5
4316006,ANA MARIA INES LEHN,7
4316006,ANA VALESCA BASTOS HOERLLE,3
4316006,ANACLETO ZANELLA,4
4316006,ANDERSON BRAGA DORNELES,13
4316006,ANDERSON NARCISO FERREIRA,4
4316006,ANDREIA MARIA TEIXEIRA GREZZANA,2
4316006,ANDRE NUNES PACHECO,1
4316006,ANGELICA MENEGAS,2
4316006,ANSELMO FERREIRA RODRIGUES,1
4316006,ANTONIO ARLAN BRUM NUNES,5
4316006,ANTONIO CARLOS GOMES DA SILVA,152
4316006,ANTONIO CARLOS MAURENTE DA ROCHA,5
4316006,ANY MACHADO ORTIZ,289
4316006,ARGEU DA SILVA AVILA,2
4316006,ARIEL JOEL BRANDAO DOS SANTOS,1
4316006,ARMANDO SCHNEIDER DA SILVA,16
4316006,ARTUR WAGNER AURELIO,1
4316006,ASSIS FLAVIO DA SILVA MELO,6
4316006,ATENA BEAUVOIR ROVEDA,2
4316006,AVANTE,1
4316006,CARINA BELOME LEMES,8
4316006,CARLA GODINHO DA SILVA,3
4316006,CARLA IZABEL TORRES,6
4316006,CARLOS ALBERTO BENEDETTI,15
4316006,CARLOS AUGUSTO DA SILVA LOPES,5
4316006,CARLOS EDUARDO DA SILVA MONTEIRO,1
4316006,CARLOS HENRIQUE VIEIRA DA SILVA JUNIOR,1
4316006,CARMEN DORISOLETE MATOS FERREIRA,3
4316006,CASSIANO JORGE FONTANA,1
4316006,CELSO RICARDO COUGO FERREIRA,15
4316006,CHRISTOPHER ALVES RAMOS,1
4316006,CINTIA REGINA FREITAS ROCKENBACH,1
4316006,CLAUDIA LUIZ DOS SANTOS,2
4316006,CLAUDIA SCHIEDECK SOARES DE SOUZA,15
4316006,CLAUDINO FARIAS MURILLO JUNIOR,1
4316006,CLEBERSON PEREIRA GARDIN,1
4316006,CLENI SILVA DE OLIVEIRA,1
4316006,CLAUDIA REGINA MENDES AVILA,1
4316006,CRISTIANE DA SILVA CONCEICAO,3
4316006,CRISTIANE MONTEIRO SEVERO,1
4316006,CRISTIANO FERREIRA MORAES,9
4316006,CRISTIANO WACHHOLZ DA SILVA,2
4316006,CIDADANIA,5
4316006,CASSIO SILVA MOREIRA,2
4316006,CESAR EDUARDO BONFANTI,3
4316006,DAIANA DE OLIVEIRA LUZ,24
4316006,DAIANA SILVA DOS SANTOS,40
4316006,DALCISO EBERHARDT DE OLIVEIRA,1410
4316006,DANIEL LAERTE LAHM,71
4316006,DANIEL PETTERLE SILVEIRA MUSSI,9
4316006,DANIEL TRZECIAK DUARTE,19
4316006,DANRLEI DE DEUS HINTERHOLZ,66
4316006,DARCI POMPEO DE MATTOS,733
4316006,DARI DA SILVA,8
4316006,DENISE DA SILVA PESSOA,13
4316006,DIONILSO MATEUS MARCON,341
4316006,DIOGENES BERTHES DA SILVA,3
4316006,DOUGLAS DOS SANTOS,63
4316006,DEMOCRACIA CRISTA,1
4316006,EDUARDO EVALDT MANIQUE,74
4316006,ELVINO JOSE BOHN GASS,114
4316006,ENIO EGON BERGMANN BACCI,4
4316006,ERIC LINS GRILO,20
4316006,FABIANA DOS REIS DEUS,2
4316006,FABIO MAIA OSTERMANN,103
4316006,FAVIO MARCEL TELIS GONZALEZ,4
4316006,FELIPE ALEXANDRE KLEIN DIEHL,1
4316006,FELIPE AMARO FREITAS FERREIRA,2
4316006,FELIPE CRUZ PEDRI,14
4316006,FERNANDA MELCHIONNA E SILVA,226
4316006,FERNANDO EDISON DOMINGUES SOARES,4
4316006,FERNANDO PIRES BRANCO,20
4316006,FILIPE MACHADO MACHADO,2
4316006,FLAVIO SANTOS DUARTE,1
4316006,FRANCIANE ABADE BAYER MULLER,31
4316006,FRANCIELE TAIS LINCK,1
4316006,FABIA ALMEIDA RICHTER,19
4316006,GILVANI DALL OGLIO,8
4316006,GIOVANI BATISTA FELTES,566
4316006,GIOVANI CHERINI,353
4316006,GISLAINE DE FATIMA SCHMIDT PRATE PIRES,6
4316006,GRAZIELA OLIVEIRA NETO DA ROSA,2
4316006,HEITOR JOSE SCHUCH,154
4316006,HELIOMAR ATHAYDES FRANCO,10
4316006,HENRIQUE DE LIMA ZEILMANN,2
4316006,HENRIQUE MASCARENHAS DE SOUZA,2
4316006,HUMBERTO MATOS DE OLIVEIRA,4
4316006,ISRAEL KUJAWA,2
4316006,JADERSON TOLEDO MARETOLI,1
4316006,JAIME DOS SANTOS LOPES,5
4316006,JEFERSON LUIZ DA ROSA FRANCA,7
4316006,JEFFERSON OLEA HOMRICH,1
4316006,JOACIR PICOLOTTO,2
4316006,JOAO CARLOS MENDONCA RODRIGUES,4
4316006,JOCIMAR SANTOS DE JESUS,74
4316006,JOSE ALBERTO REUS FORTUNATI,42
4316006,JOSE CARLOS BARBOSA ZACCARO,3
4316006,JOSE ALFONSO EBERT HAMM,148
4316006,JOSE OSEAS DA COSTA,4
4316006,JOSE UELINTON ALEXANDRE,4
4316006,JOAO ANTONIO MARTINS COSTA,1
4316006,JOAO ANTONIO PEREIRA MACHADO,3
4316006,JOAO BATISTA PIRES MARTINS,2
4316006,JULIANA BRIZOLA,56
4316006,LASIER COSTA MARTINS,33
4316006,LAVINA DIAS DE SOUZA,1
4316006,LEANDRO ALVES DE ALMEIDA,12
4316006,LELIO NUNES LOPES FILHO,1
4316006,LEO DA SILVA ALVES,1
4316006,LEONEL JOSE MOREM MATIAS,4
4316006,LETICIA BONASSINA,1
4316006,LISSANDRA DOS SANTOS THOMSEN,1
4316006,LIZIANE CRISTINE OLIVEIRA SOARES,6
4316006,LUANA PASQUETTI,1
4316006,LUCAS BELLO REDECKER,641
4316006,LUCIANE MANFRO,1
4316006,LUCIANO FERNANDES CAZORLA,1
4316006,LUCIANO GUILHERME CESA,8
4316006,LUCIANO LEDUR PERSCH,2
4316006,LUCIANO LORENZINI ZUCCO,920
4316006,LUCIANO PALMA DE AZEVEDO,6
4316006,LUIS ANTONIO FRANCISCATTO COVATTI,394
4316006,LUIS CARLOS TROMBETTA,82
4316006,LUIS FERNANDO THOME MALABARBA,30
4316006,LUIS VANDER ROSA DA LUZ,1
4316006,LUIZ CARLOS GHIORZZI BUSATO,29
4316006,LUIZ FABIANO DE SOUZA,1
4316006,LUIZ JACOMINI RIGHI FILHO,5
4316006,LUCIA ANITA TEIXEIRA DE LIMA,3
4316006,MARA LUIZA DA SILVA GROSS,7
4316006,MARA ROSANE RODRIGUES,1
4316006,MARCEL MARTINS FRISON,3
4316006,MARCEL VAN HATTEM,624
4316006,MARCELO AMARO BUZ,3
4316006,MARCELO DANTAS RITTA,3
4316006,MARCELO DE BRUM DA COSTA,5
4316006,MARCELO PIRES MORAES,3
4316006,MARCIO DELLA VALLE BIOLCHI,90
4316006,MARCO ANTONIO DA ROSA MARCHAND,5
4316006,MARCO AURELIO SOARES ALBA,130
4316006,MARCOS ANTONIO DE OLIVEIRA ROCHA,7
4316006,MARCOS DIAS FERREIRA,29
4316006,MARIA CRISTINA SANTANA DOS SANTOS XAVIER,6
4316006,MARIA DA GLORIA MENEGOTTO,1
4316006,MARIA DE LOURDES DOS SANTOS SPRENGER,2
4316006,MARIA DO ROSARIO NUNES,528
4316006,MARIA EUNICE DIAS WOLF,7
4316006,MARIA LUIZA OLIVEIRA LOOSE,1
4316006,MARIA MIRACY DOS SANTOS RIBEIRO,1
4316006,MARIA ROSA CRESCENTE SIQUEIRA,1
4316006,MARIA TEREZA TAVARES FUJII,9
4316006,MARIO SANDER BRUCK,5
4316006,MARISA ELOIDES SCHWARZER,2
4316006,MARISLANE DAPPER,1
4316006,MARISOL SANTOS SILVA LAZZARI,2
4316006,MARLI RIBEIRO SERPA,6
4316006,MARLON ARATOR SANTOS DA ROSA,21
4316006,MAURICIO ALEXANDRE DZIEDRICKI,197
4316006,MAURICIO BEDIN MARCON,318
4316006,MIGUEL DUARTE CRIZEL,17
4316006,MOVIMENTO DEMOCRATICO BRASILEIRO,13
4316006,MARCIO CHAGAS DA SILVA,4
4316006,NADINE CONRAD DUBAL,4
4316006,NADIR TEREZINHA DA ROSA MACHADO,2
4316006,NELSON MARCHEZAN JUNIOR,31
4316006,NEORILDO JOSE DASSI,1
4316006,NEREU CRISPIM,8
4316006,NEREU PIOVESAN,3
4316006,NERISSON LUIZ DOS SANTOS OLIVEIRA,3
4316006,NESTOR PEDRO SCHWERTNER,6
4316006,ODELTO ROQUE CAPELETTI,2
4316006,OSMAR GASPARINI TERRA,67
4316006,PABLO FRAGA MENDES RIBEIRO,3
4316006,PATRICIA TAINE BECK,26
4316006,PAULA MELINA TABORDA LEMOS,7
4316006,PAULO AFONSO BURMANN,11
4316006,PAULO DE OLIVEIRA DOS SANTOS,1
4316006,PAULO DOS SANTOS MOREIRA,1
4316006,PAULO MINCARONE FILHO,2
4316006,PAULO ROBERTO DA SILVA FLORES,8
4316006,PAULO ROBERTO SEVERO PIMENTA,249
4316006,PAULO VICENTE CALEFFI,5
4316006,PEDRO BANDARRA WESTPHALEN,8
4316006,PEDRO DANIEL DE OLIVEIRA SOARES,1
4316006,PEDRO SOARES DE OLIVEIRA,3
4316006,PRISCILA VOIGT SEVERIANO,1
4316006,PROGRESSISTAS,30
4316006,PARTIDO COMUNISTA BRASILEIRO,3
4316006,PARTIDO COMUNISTA DO BRASIL,1
